Time (Sec);S8;S6;S7;S9;S1;S14;S13;S25;S22;S23;S24;S12;S15;S5;S2;S3;S4;S10;S17;S21;S26;S19;S18;S20;S16;S11;
4.103333333333334;99.99959999999999;99.99227839999999;99.99959999999999;99.99959999999999;19160.0;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.9771232;99.9771232;99.9771232;99.9771232;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;
4.203333333333334;99.99959999999999;99.99227839999999;99.99959999999999;99.99959999999999;19160.0;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.9771232;99.9771232;99.9771232;99.9771232;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;
4.303333333333334;99.99959999999999;99.99227839999999;99.99959999999999;99.99959999999999;19160.0;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.9771232;99.9771232;99.9771232;99.9771232;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;
4.403333333333333;99.99959999999999;99.99227839999999;99.99959999999999;99.99959999999999;19160.0;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.9771232;99.9771232;99.9771232;99.9771232;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;
4.503333333333333;99.99959999999999;99.99227839999999;99.99959999999999;99.99959999999999;19160.0;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.9771232;99.9771232;99.9771232;99.9771232;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;
4.603333333333333;99.99959999999999;99.99227839999999;99.99959999999999;99.99959999999999;19160.0;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.9771232;99.9771232;99.9771232;99.9771232;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;
4.703333333333332;99.99959999999999;99.99227839999999;99.99959999999999;99.99959999999999;19160.0;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.9771232;99.9771232;99.9771232;99.9771232;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;
4.803333333333332;99.99959999999999;99.99227839999999;99.99959999999999;99.99959999999999;19160.0;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.9771232;99.9771232;99.9771232;99.9771232;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;
4.9033333333333315;99.99959999999999;99.99227839999999;99.99959999999999;99.99959999999999;19160.0;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.9771232;99.9771232;99.9771232;99.9771232;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;
5.003333333333331;99.99959999999999;99.99227839999999;99.99959999999999;99.99959999999999;19160.0;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.9771232;99.9771232;99.9771232;99.9771232;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;99.99959999999999;
5.103333333333332;99.99949999999998;99.97702319999999;99.99949999999998;99.99949999999998;19160.0;99.99949999999998;99.99949999999998;99.99217839999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.97702319999999;99.97702319999999;99.97702319999999;99.97702319999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;
5.203333333333331;99.99949999999998;99.97702319999999;99.99949999999998;99.99949999999998;19160.0;99.99949999999998;99.99949999999998;99.99217839999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.97702319999999;99.97702319999999;99.97702319999999;99.97702319999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;
5.303333333333331;99.99949999999998;99.97702319999999;99.99949999999998;99.99949999999998;19160.0;99.99949999999998;99.99949999999998;99.99217839999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.97702319999999;99.97702319999999;99.97702319999999;99.97702319999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;
5.403333333333331;99.99949999999998;99.97702319999999;99.99949999999998;99.99949999999998;19160.0;99.99949999999998;99.99949999999998;99.99217839999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.97702319999999;99.97702319999999;99.97702319999999;99.97702319999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;
5.50333333333333;99.99949999999998;99.97702319999999;99.99949999999998;99.99949999999998;19160.0;99.99949999999998;99.99949999999998;99.99217839999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.97702319999999;99.97702319999999;99.97702319999999;99.97702319999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;
5.60333333333333;99.99949999999998;99.97702319999999;99.99949999999998;99.99949999999998;19160.0;99.99949999999998;99.99949999999998;99.99217839999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.97702319999999;99.97702319999999;99.97702319999999;99.97702319999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;
5.70333333333333;99.99949999999998;99.97702319999999;99.99949999999998;99.99949999999998;19160.0;99.99949999999998;99.99949999999998;99.99217839999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.97702319999999;99.97702319999999;99.97702319999999;99.97702319999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;
5.803333333333329;99.99949999999998;99.97702319999999;99.99949999999998;99.99949999999998;19160.0;99.99949999999998;99.99949999999998;99.99217839999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.97702319999999;99.97702319999999;99.97702319999999;99.97702319999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;
5.903333333333329;99.99949999999998;99.97702319999999;99.99949999999998;99.99949999999998;19160.0;99.99949999999998;99.99949999999998;99.99217839999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.97702319999999;99.97702319999999;99.97702319999999;99.97702319999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;
6.000000000000001;99.99949999999998;99.97702319999999;99.99949999999998;99.99949999999998;19160.0;99.99949999999998;99.99949999999998;99.99217839999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.97702319999999;99.97702319999999;99.97702319999999;99.97702319999999;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;99.99949999999998;
6.196525333333328;99.99939999999998;99.97692319999999;99.97692319999999;99.99939999999998;19160.0;99.99939999999998;99.98424479999998;99.97692319999999;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;99.99939999999998;99.96176799999999;99.96176799999999;99.9544464;99.96960159999999;99.98424479999998;99.99939999999998;99.98424479999998;99.98424479999998;99.99939999999998;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;
6.296525333333328;99.99939999999998;99.97692319999999;99.97692319999999;99.99939999999998;19160.0;99.99939999999998;99.98424479999998;99.97692319999999;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;99.99939999999998;99.96176799999999;99.96176799999999;99.9544464;99.96960159999999;99.98424479999998;99.99939999999998;99.98424479999998;99.98424479999998;99.99939999999998;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;
6.396525333333328;99.99939999999998;99.97692319999999;99.97692319999999;99.99939999999998;19160.0;99.99939999999998;99.98424479999998;99.97692319999999;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;99.99939999999998;99.96176799999999;99.96176799999999;99.9544464;99.96960159999999;99.98424479999998;99.99939999999998;99.98424479999998;99.98424479999998;99.99939999999998;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;
6.496525333333327;99.99939999999998;99.97692319999999;99.97692319999999;99.99939999999998;19160.0;99.99939999999998;99.98424479999998;99.97692319999999;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;99.99939999999998;99.96176799999999;99.96176799999999;99.9544464;99.96960159999999;99.98424479999998;99.99939999999998;99.98424479999998;99.98424479999998;99.99939999999998;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;
6.596525333333327;99.99939999999998;99.97692319999999;99.97692319999999;99.99939999999998;19160.0;99.99939999999998;99.98424479999998;99.97692319999999;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;99.99939999999998;99.96176799999999;99.96176799999999;99.9544464;99.96960159999999;99.98424479999998;99.99939999999998;99.98424479999998;99.98424479999998;99.99939999999998;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;
6.696525333333327;99.99939999999998;99.97692319999999;99.97692319999999;99.99939999999998;19160.0;99.99939999999998;99.98424479999998;99.97692319999999;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;99.99939999999998;99.96176799999999;99.96176799999999;99.9544464;99.96960159999999;99.98424479999998;99.99939999999998;99.98424479999998;99.98424479999998;99.99939999999998;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;
6.796525333333326;99.99939999999998;99.97692319999999;99.97692319999999;99.99939999999998;19160.0;99.99939999999998;99.98424479999998;99.97692319999999;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;99.99939999999998;99.96176799999999;99.96176799999999;99.9544464;99.96960159999999;99.98424479999998;99.99939999999998;99.98424479999998;99.98424479999998;99.99939999999998;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;
6.896525333333326;99.99939999999998;99.97692319999999;99.97692319999999;99.99939999999998;19160.0;99.99939999999998;99.98424479999998;99.97692319999999;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;99.99939999999998;99.96176799999999;99.96176799999999;99.9544464;99.96960159999999;99.98424479999998;99.99939999999998;99.98424479999998;99.98424479999998;99.99939999999998;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;
6.9965253333333255;99.99939999999998;99.97692319999999;99.97692319999999;99.99939999999998;19160.0;99.99939999999998;99.98424479999998;99.97692319999999;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;99.99939999999998;99.96176799999999;99.96176799999999;99.9544464;99.96960159999999;99.98424479999998;99.99939999999998;99.98424479999998;99.98424479999998;99.99939999999998;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;
7.0633333333333255;99.99939999999998;99.97682319999998;99.97692319999999;99.99939999999998;19160.0;99.99939999999998;99.98424479999998;99.97682319999998;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;99.99939999999998;99.96166799999999;99.96166799999999;99.95434639999999;99.96950159999999;99.98424479999998;99.99939999999998;99.98424479999998;99.98424479999998;99.99939999999998;99.99939999999998;99.98424479999998;99.99939999999998;99.98424479999998;
7.105691999999992;99.99929999999998;99.97682319999998;99.9465128;99.99929999999998;19160.0;99.99929999999998;99.96898959999999;99.97682319999998;99.99929999999998;99.96898959999999;99.99929999999998;99.96898959999999;99.99929999999998;99.9465128;99.9465128;99.9167144;99.95434639999999;99.96898959999999;99.99929999999998;99.96898959999999;99.96898959999999;99.99929999999998;99.99929999999998;99.96898959999999;99.99929999999998;99.96898959999999;
7.205691999999992;99.99197839999998;99.97682319999998;99.9465128;99.99929999999998;19160.0;99.99929999999998;99.96898959999999;99.97682319999998;99.99929999999998;99.96898959999999;99.99929999999998;99.96898959999999;99.99929999999998;99.9465128;99.9391912;99.9167144;99.9470248;99.96898959999999;99.99929999999998;99.96898959999999;99.96898959999999;99.99929999999998;99.99929999999998;99.96898959999999;99.99929999999998;99.96898959999999;
7.305691999999992;99.99197839999998;99.97682319999998;99.9465128;99.99929999999998;19160.0;99.99929999999998;99.96898959999999;99.97682319999998;99.99929999999998;99.96898959999999;99.99929999999998;99.96898959999999;99.99929999999998;99.9465128;99.9391912;99.9167144;99.9470248;99.96898959999999;99.99929999999998;99.96898959999999;99.96898959999999;99.99929999999998;99.99929999999998;99.96898959999999;99.99929999999998;99.96898959999999;
7.405691999999991;99.99197839999998;99.97682319999998;99.9465128;99.99929999999998;19160.0;99.99929999999998;99.96898959999999;99.97682319999998;99.99929999999998;99.96898959999999;99.99929999999998;99.96898959999999;99.99929999999998;99.9465128;99.9391912;99.9167144;99.9470248;99.96898959999999;99.99929999999998;99.96898959999999;99.96898959999999;99.99929999999998;99.99929999999998;99.96898959999999;99.99929999999998;99.96898959999999;
7.505691999999991;99.99197839999998;99.97682319999998;99.9465128;99.99929999999998;19160.0;99.99929999999998;99.96898959999999;99.97682319999998;99.99929999999998;99.96898959999999;99.99929999999998;99.96898959999999;99.99929999999998;99.9465128;99.9391912;99.9167144;99.9470248;99.96898959999999;99.99929999999998;99.96898959999999;99.96898959999999;99.99929999999998;99.99929999999998;99.96898959999999;99.99929999999998;99.96898959999999;
7.605691999999991;99.99197839999998;99.97682319999998;99.9465128;99.99929999999998;19160.0;99.99929999999998;99.96898959999999;99.97682319999998;99.99929999999998;99.96898959999999;99.99929999999998;99.96898959999999;99.99929999999998;99.9465128;99.9391912;99.9167144;99.9470248;99.96898959999999;99.99929999999998;99.96898959999999;99.96898959999999;99.99929999999998;99.99929999999998;99.96898959999999;99.99929999999998;99.96898959999999;
